content,score
"Tolong diperhatikan data masyarakat yang sudah terinput agar sertifikat vaksinnya segera diterbitkan, kasihan masyarakat yg sudah vaksin tapi sertifikatnya lama diterbitkan🙏🙏",3
Anjay,5
"aplikasi kontoI nyusahin orang yg lgi darurat,ribet bget ajg lah",1
"Apk jelek,nunggu kode verifikasi GK muncul muncul ,uninstall download lg sampai 6 kali pun GK muncul kode verifikasinya,ganti apk lama aja lah.",1
Gak bisa di download.. Payahh,1
Skrng sertifikat nya berubah ya,3
ok,5
makin ga ngotak mending gausah buat apk kalo ga niat tolo,1
Makin aneh ni aplikasi kaga bisa liat sertifikat vaksin. Hadeh,2
Gak dikirim2 kode verifnya ke wa,1
Kalo nggk niat bikin apk mending nggk usah bikin apk karna saya sudah vaksin tp notifikasi nya belum vaksin,1
sertifikat vaksin tidak bisa di unduh,1
Diupdate tambah jelek parah..,1
Update trusss bukan makin bagus Malah makin banyak bug Developer kbnyakan makan dana bansos nih,1
"Gak suka.. loading bug,mana sertifikat booster GK muncul vaksin bln februari smpi skrg gda,udah chat chabot slow respon n gk kasih solusi,sudah konfirmasi k puskesmas suruh tunggu 1*24 jam udah lebih gda muncul. email slow respon ..",1
apapun kalo pemerintah pasti ga beres,1
"Tiket vaksin booster kedua lama muncul, nanyaa ke cp/email kemenkes jawabannya kurang membantu",2
Kenapa hasil vaksin kedua saya tidak pernah ada & vaksin ketiga malah jadi vaksin kedua,2
Jadi tambah ribet alias perbaharui muluu,1
"Bikin apk yang bner tolol masa gua gk bisa liat cek vaksin satu dua tiga,, apk skrng tolol mending yang dlu gampang di liat woyyyyyy bales tolol",1
Ok,5
gmnaa sich sertifikat vaksinyana kok gak kluar kluar,1
"gabisa login via no hp, kode otp yang dikirim lewat whatsapp ga masuk masuk.",1
Saya udah vaksin ke-3 tapi sertikat d apk cma muncul 2 terus,1
"Aplikasi bobrok, sudah vaksin tapi tidak sinkron data dari Pcare Vaksinasi dan Satu Sehat...",1
Kode OTP gamau masuk.,1
Apl sampah gk bsa masuk kode vertifikasi,1
Sudah vaksin ke 2 hari ini sertifikat belum ke kedaftar di aplikasi. Tolong kerja yang bener jangan ngabisin duit rakyat,1
"udah 3x vaksin datanya gak masuk2, app sampah",1
"KENAPA YA SERTIFIKAT VAKSIN SAYA YANG KETIGA KOK BELUM MUNCUL"" UDAH 3HARI INI WOI TOLONG LAH DEVELOPER DIPERBAIKI MASA SAYA UDAH VAKSIN KETIGA TGL 6 MEI SAMPAI SEKARANG TGL 10MEI BELUM MUNCUL"" SERTIFIKAT VAKSIN SAYA TOLONG LEBIH GERAK CEPAT LAH KARNA SAYA BUTUH ITU SERTIFIKATNYA PLISS YA JAN BIKIN ORANG ORANG KECEWA DENGAN UPLOAD AN SERTIFIKAT YANG LAMA BANGET INI WOI",1
Good,5
Aplikasi sehat,4
Coba dulu,4
"Kekurangan aplikasi ini Saat cek vaksin TIDAK ADA ""ID"" NYA",1
"Aplikasi yg baik, bagus dan luar biasa sngat membantu.",5
Aplikasi taik sertifikat vaksin gak bisa kliatan padahal sudah di cek di sertifikat vaksin taik memang taik,1
Sudah di update palah g ad muncul sertifikat vaksin kecewa say,1
Sip sip,5
Gilaaa !!!! Udah booster tapi status warna gak berubah !! Uda coba chat CS katanya belum bisa melayani !!! Aplikasi bosok !!!!,1
Tdk bisa masuk,1
"Saya sudah di vaksin beberapa hari yang lalu,tapi belum keluar juga sertifikat vaksin nya tolong di bantu..Sertifikat vaksin nya mau di pake persayaratan ngelamar kerja🙏🙏🙏",1
"Capek banget, apk ga membantu apapun mau download vaksin selalu gagal di proses",1
"Saya sudah masuk, pas pengiriman kode Verifikasi ke WA saya, tidak masuk masuk. Padahal nomor sudah sesuai. Sudah berkali kali dicoba tetap tidak masuk kodenya ke WA saya. Kirain pas di update jd lebih mudah, ternyata malah lebih ribet yaa",1
"Padahal saya sudah daftar di aplikasi peduli lindungi sebelumnya, tapi sekarang pas mau login lagi kenapa no tlp TIDAK TERDAFTAR!",1
"Versi terbaru tidak bisa download sertifikat Vaksin 1,2, dan 3 hanya ada keterangan Hijau dan tulisan vaksin boster pertama. Padahal sudah vaksin yg ke 3 tapi sertifikat vaksin tdk bisa di tampilkan jadi tdk bisa download kartu Vaksinnya utk keperluan pekerjaan😓",1
Bagus dan bermanfaat..,5
"aplikasi goblog gonta ganti gak jelas malah ngilangin sertifikat .,bukan ngebantu ngasih solusi malah nyusahin",1
Ada iklannya . tampilan sekarang malah bikin sulit,1
Bikin ruwet di update terus,1
"Aplikasi semakin buruk. Untuk masuk saja susah (selalu ada notif kalau nama tidak sesuai dengan data NIK, padahal udah benar). Harusnya jika aplikasi susah digunakan, web SATUSEHAT bisa jadi solusinya tapi ternyata SAMA SAJA. Bagusan versi aplikasi peduli lindungi pertama kali. Kecewa berat kenapa harus diganti jadi SATUSEHAT!!!",1
Ini saya sinyal bagus kok gakbisa download aplikasi gimana yaaa,1
Good,5
Pemaksaan vaksin,1
otre,5
"Aplikasi tipu""",1
Aplikasi ga jelas,1
Perbaiki Aplikasi Satusehat,5
"Payah,masa gak bisa cek tanggal vaksinasinya",2
good,4
Bagus,4
kenapa sertifikat yang dulu sekarang ngga kebaca yaa,2
Loco aplikasi ini,1
"Luar biasaaaa""",5
Welldone Sudah jarang pakai ini aplikasi,4
Apk taik GK bisa d bukak,1
"Sudh vaksin booster 1 tapi d app ini cmn muncul 2 vaksin, cuk bgt!!! Sdh konfrimasi ke pihak puskesmas yg nge vaksin d suru 2x24 jam ttp gak muncul,,, cmn dpat pdf kalau sdh booster 1, ini gmna sih mau naik kereta gue woy!",1
Xxx,3
🇧🇯🇦🇶🇦🇹🇦🇶 i ioii9 b 68€^ vnj xx,4
Mantap,5
4t,3
Aplikasi tolol gak bisa dibuka,1
"Ini saya mau ganti nomor hp sama email saya tidak tesangkut ,ini gimana sihhh saya butuh sertifikat vaksin saya ,makin aneh nih aplikasi ,bukannya makin untung",1
Setelah di update malah ngga bisa donwload sertifikat vaksinnya setiap kali aku coba lagi tetep aja hasilnya nihil. Aku harap cepet di perbaiki soalnya dah 2 bulan tapi tetep aja belum ada perubahan mohon mengerti ya dan maaf kalo kurang mengenakan 🙏,1
Aplikasi ini malah gak bisa buat apa2 sungguh kecewa saya saya sudah vaksin kok tidak ter daftar gimana maksud nya mohon untuk di perbaiki,1
"Mohon maaf untuk profil akun, tdk bisa di ganti foto nya. Terus nama profil akun dan juga no nik profil akun tdk bisa di ganti. Padahal nama profil akun nya punya saya tapi no nik nya punya istri. Saya harap pengaturan profil bisa di edit. Untuk sertifikat vaksin sudah sesuai baik itu tgl vaksin, jenis vaksin, nama penerima dan tgl lahir. Hanya pengaturan profil yg bermasalah",1
Misi kak disini ada yang tau cara mengatasi kesalahan tanggal lahir di Kartu vaksin kak?,2
Sang at baik?,5
Sebenarnya mau jadi serba sat set buat apa..ngalahin BPJS kah.. sudah terdaftar di PSE belum.. data2 penduduk Indonesia yakin aman,1
Nice,5
Ga bisa lihat sertifikat kesehatan,1
"Aplikasi gak jelas sertif vaksin ku hilang dua"" nya sisa sertif adik ku ajaa padahal d aplikasi sebelumnya bisa di liat sertif punya ku dan adik k walaupun satu nomor",1
Good,5
Gabisa login asw,1
E-mail udah di masukin bener dikata kaga bener. Masuk ke email bermasalah tetep aja email kaga bisa di pake masuk. Mending pake yg peduli lindungi aja deh kaga ribet duhhhh,1
Always update🙈,4
"aplikasinya makin tolol bukan malah bagus nyusahin org ,tiap update ke yg baru bukan memper mudah makin tolol",1
Setelah upgrade ke SatuSehat.. data vaksin ke 2 dan booster kok hilang... hapus saja lah,5
Kurang memuaskan,1
VAKSIN SUDAH 2BULAN SERTIFIKAT GK KELUAR PADAHAL DATA SUDAH VALID SAYA GK BISA BOSTER AKIBAT SERTIFIKAT TIDAK MUNCUL.,1
Alhamdulillah seetifikat sudah diperbaiki. Meskupin lama. Semoga selalu diperbaiki sistemnya.,5
"Sya udh vaksin 3 ,udh 2 bulan ini sertifikat g muncul jg di aplikasi satusehat, pdhl lgi butuh bnget.",1
Bagus,5
Sangat membantu,5
Kurang bagus,5
Kenapa setelah di update data2 vaksin saya hilang smua..aplikasi buruk suruh di di gunakan..ttup aja,1
Ok,5
"Aplikasi mubazir, pembodohan dan pembohongan publik, per Mei 2023 ga bisa tuh dipake buat daftar faskes, ga guna, udah berapa M uang negara buat ini aplikasi padahal?",1
Sertifikat vaksin dosis ke 4 belum muncul,3
Aplikasi bukannya bikin gamang malah bikin susah,1
Saya tidak bisa login,1
Bagus,5
Good,5
"Ampas ampass.sudah vaksin dosis boster sudah di input juga sama petugas tapi sertifikat masih belum masuk di aplikasi sedangkan kemana mana harus vaksin dosis boster, dapet sertifikat cetak tapi percuma gabisa dikapakai harus pake yang di aplikasi kan percuma klo gituu. Cs wa juga gapernah di bales",1
"aplikasi buruk sejak di-update jadi gabisa login mana etiket ga muncul,chat cs lambat gapernah dibales",1
Ok,5
SATUSEHAT Mo....,5
Makin gak jelas aplikasinya..,1
tidak bisa melihat sertifikat vaksin. aplikasi jelek.,1
"Kenala sertifikat vaksin booster 1, saya blm muncul lama bgt pula huhuhu. Saya butuh sekali untuk mencari kerja",1
Good job,5
Tambah jelek ga seperti aplikasi yg dulu parah ga bisa cek sertifikat,1
"Yang katanya mempermudah, tapi makin sulit",1
Bagus dan baik,5
"Waduhh,,, kartu hasil vaksin ku ga ada ??",1
"Eh ni aplikasi sekarat ya sekarang, mau cek sertifikat aja pake ribet unggah tes pcr, padahal mau di pake cari kerja, yang buat nyusahin orang wae, gak jelas sekarang aplikasi dah👎 Loser for Development",1
Tahun tidak bisa di setting/ di ubah menghambat pekerjaan,1
Sangat tidak membantu padahal saya sudah di vaksin 2 tapi tidak ada sertifikat,1
"Mohon bantuannya, sertifikat tidak keluar tapi di apk sama di wa Kemenkes RI ga ada layanan kenapa sertifikat tidak keluar. Udah dari 19 September 2022 sertifikat tidak keluar",1
"Ga ada nomor sertifikat vaksinnya, orang mau lamar kerja jadi gabisa",1
"Apl gaje, g guna! Mo lamar kerja hampir semua pke syarat sertifikat vaksin. Dr desa g ngasih, giliran di minta harus nyari di tumpukan hampir 1rb kertas. Di rekomenin apl ini, prettt. G guna... nunggu nmr verifikasi spe berkali2 g dikirm2... preeetttttt...",1
susah,1
"Plissss deh, ini knp jdi susah gini sih. Malah jadi makin susah, bukan nya mempermudah. Kalau gak niat bikin ya udh, server nya gangguan terus lah, gak bisa login lah, ngeselin banget sih.........",1
"Udah vaksin tp sertifikat gak keluar...Dah buka data d P-care, riwayat vaksinnya ada, sertifikatnya gak keluar...WA no kemenkes jg gak ad jawaban, alesannya sibuk...Emang busuk nih aplikasi, sebusuk kebijakan vaksinnya....Sat",1
"Halo admin, bagaimana cara menerima kode OTP jika nomor yang didaftarkan saat vaksinasi sudah mati?",4
"Saya sdh vaksin 3 x dan punya peduli linding cm blm d update pas saya update apk trbaru ini , trus sya hrus scan barcode untuk krtas covidnya sya sdh hilang gk tau kmna jd gmna yg punyq solusinya cb",5
Sangat bagus,5
Makin buruk dan jelek,1
Ini gimna ko blm muncul sertifikat vaksin bosteer 1 biasanya Lo dh baru vaksin langsung muncul di aplikasi ini gimna,1
ga dapet zeus,1
"Kocak bet ini yg bikin aplikasi, dulu waktu masih peduli lindungi masih bisa di gunakan dengan no tlpn yg tercatat di surat vaksin, sekarang masukan no tlp yg gw pake di aplikasi peduli lindungi sebelumnya jadi gabisa,",1
Bagus,5
Kenapa yang terbaru makin ribet anjir,1
Mantap,5
Baik dam cepat linknya,5
"minta OTP tapi mesti via WA, nomor yang didaftarkan tidak dipake buat WA memang KHUSUS buat akun. jadi tidak bisa untuk log in. PAYAH",1
Aplikasi makin ribet untuk digunakan,1
Gajelasssss bgt masa tiket boster gamuncullll mana butuh bgt buat persyaratan kerjaaaaaaaa,1
"G bisa liat riwayat vaksin sesuai deskripsi, malah g ok aplikasinya",1
. BNN BM .ok bro. Di bisa. .. j. . To TT 4,4
Goog,5
Kerja gak becus makan gaji buta apa ha? Dari kemaren diputar2in aja sampai dinas kesehatan saya datangi gak ada kejelasan gunanya buat apasih,1
"Apaan kesalahan data gini jelas² vaksin pertama dan kedua di pasir putih, vaksin ke tiga di Baamang. Ini malah di apknya vaksin ketiga di begendang ga jelas! Banyak data salah! Mending ubah ke peduli lindungi aja yang datanya pas. Pemerintah ni kerjanya molor terus imput data aja sampe salah tolol",1
Good Apk,5
Buruk,1
Apk apaaan bagusan yg dulu.. Tidak bisa di akses cepat beda dg apk versi lama lgsung masung verifikasi dg email sendiri..ini apaan? Sampah amatt masyarakat tidak menikmati kemudahan..!!,1
"Aplikasi tidak bisa di download,apakah ada cara lain untuk download sertifikat vaksin.tolong di perbaiki lagi.",1
Recs ap pi bv f cf. F. gc c CT c d,5
Saya tidak bisa perbarui aplikasi ini kenapa yah...di playstore tidak mau...???,1
C +,3
Pelayanannya ditingkatkan serta lanjutkan,5
Perasaan dulu gampang bnget knp skrg dipersulit,1
"Udah gabisa masuk ke akun sendiri karna terlalu banyak pembaruan gajelas,kode harus buka via whttsp knpa ga sms aja biar gampang. Ada yg gampang malah jadi ribet!",1
"Kenapa aplikasi buatan lokal selalu banyak kendalanya Sesudah update bukaanya bagus. Malah mau login aja, cuma loading terus",1
"Nggak bisa download sertifikat, susahnya",1
Terimakasih telah menemani masa covid ku😭,5
semakin kesinih semakin jelek apl nya. susah untuk log in dan sangat memakan waktunya,1
Covid pembodohan,1
APLIKASI BOBROK. SAMA BOBROK NYA KAYAK PARA PEJABATT E,1
"skrg kenapa gabisa klaim sertifikat vaksin, pdhl saya sudah vaksin tp entah knpa ga terdaftar di aplikasi ini",1
Sangat membantu,5
"Aku turunin bintangx jadi satu,soalnya ngak guna,.masa baru seminggu update harus update lagi. Udah bagus2 peduli lindungi malah di ganti satu sehat.otak gue yg ngak sehat kalau gini caranya .bayangin ajah dulu udah memperbaiki data di sertifikat vaksin sesuai dgn ktp eh pas update satu sehat.nama gue salah pulak ngak sesuai dgn ktp.mana respon nya kalau ngirim ke email lambat bgt ngak ada di ganti data yg salah.sungguh luar biasa membuat naik pitam.besok2 ngak usah pakai aplikasi begini lagi.",1
Gatel,1
Ok,2
"Apk taik..... Kenapa sertifikat vaksinnya gk ada sama kesekali... Padahak aku sdh vaksin ke 1,2, dan 3 tpi hasilmya knp di blng belom punya sertifikat anj",1
okokok,5
Buat cek sertifikat vaksinnya dimana?,1
"Kecewa Ini sangat buruk saya sudah vaksin 3 kali, mau lihat setifikat di aplikasi baru tidak bisa padahal dibutuhkan. Lebih baik sebelumnya terpampang jelas sertifikat vaksinnya.",1
Sertifikat vaksin di simpan dimana kok gada ?,1
APLIKASI SAMPAH. PEMERINTAS NYURUH VAKSIN CEPET. TAPI BUAT SISTEM APLIKASI TAPI ASAL ASALAAN.,1
Aplikasi nya knapa ya padahal saya sudah vaksin boster tapi muncul nya vaksin pertama terus,1
Sangat membantu mengetahui informasi yang berkaitan tentang peduli lindungi..,5
Ya ae,5
Gimana sih perbarui Mulu biar masuk gimana,1
Bagus,5
Vaksin saya ga muncul padahal udah vaksin 3 kali,1
"Uninstal aja, darurat covid sdh dicabut oleh WHO. 😁",1
"Tolong, sertifikat vaksin ku ngga muncul2 di aplikasi kesel banget aku😭😭",1
"Semakin nggak jelas, susah dibuka",1
sangat bijak,5
Susah uplodna,5
Bagus,5
"Aipkasi TAIK. Gak di Kemenkes, gak di Korlantas gak di Imigrasi, Taik semua.",1
Di update tidak bisa dibuka tidak bisa... Aneh,1
Oke,5
Bagus,5
"Gak bisa di install, yang kerja di bagian web developer nya pasti gak tau apa apa 😁",1
"Aku coba logil, terus nama sama niknya engga sesuai, padahal sudah sesuai",1
"Apk buruk, masak iya sertifikat vaksin kedua saya hilang setelah update apk. Saya sudah protes ke layanan call center jawabannya malah ""tidak bisa melayani harap hubungi nomor Kemenkes RI"" sedangkan saya hubungi nomor Kemenkes RI via WhatsApp jawabannya ""tidak bisa melayani"" hadehhh padahal saya butuh untuk kelengkapan UTBK, udah aplikasinya buruk layanannya juga buruk hadehhh.",1
Wkwkkw tahun 2023 aplikasi ini tidak berguna di tempat saya sudah gk pake kayak gini lagi udah bebas,5
"Pantesnya sich satu star, gak pants lbih dr satu, apknya stelah di perbaharui bukannya makin bener malah mkn susah, masuknya, giliran dah bisa masuk ko mlah anggotanya gak ada sperti sertifikat anak anak saya. mlah laporan sy belum paksain ktanya prah apk ni",1
Nice,5
Sertivikat gk bisa diunduh...ini gimana???,1
Kebanyakan UPDATE nambah tidak jelas FITURNYA,1
ngga bisa di buka aplikasi nya,1
Banyak bug ... NIK sama nama gak sesuai Mau di ganti di pengaturan profil tetap eror,1
Susah masuknya...aplikasi menyusahkan,1
Kok berhenti dan lamaa....,1
Bagus,5
Gk bisa donlod sertifikat gmna ini,1
Hillih,1
update mulu aplikasi nya,2
Sangat bermanfaat dan membantu.,5
Aku gak bisa masuk akun aku,1
keren,5
Gw udah VAKSIN 3 TP DI TULISNYA MASIH VAKSIN2? NIH GW DAH NYEKEN BARCODE G BISA... DAN ITU BERKALI² G NIAT BANGET BIKIN APK... ORANG SEKARANG KEMANA²JUGA BUTUH NYA LEWAT APK KLO BAWA KERTAS DARI DOKTER VAKSIN YA MASA GW HRS LAMINATING BUAT NGASIH TAU KE SATPAMNYA GW DAH VAKSIN 3 RIBET AMET KLO ILANG KERTASNYA GW SUNTIK LAGI GITU... GILA GW LAMA LAMA,1
ari s,5
"Game online paring parah,harus vaksin dulu",2
"Kok sertifikat vaksinnya masih dosis 1 padahal sebelum di update sudah vaksin ke 2 dan banyak bug di aplikasinya ,makin gajelas update sekarang padahal sudah bagus yang dulu pedulilindungi",1
"Aplikasi ini sudah pernah ditayangkan pada TV karena pelanggaran HAM. Saya update makin kesini saya baca S dan K makin membuka celah pada tindak kejahatan terhadap pemilik akun yg sebenarnya. Membuka celah masyarakat yg memang niatnya sudah jahat dan penjahat kelamin. Masyarakat di luar saya lihat sudah banyak mengalami gangguan jiwa karena ini. Maaf saya tidak setuju dan tidak mau memberikan akun pribadi saya, berinteraksi pada masyarakat sakit apalagi orang pengidap gangguan jiwa.",2
NIK saya salah dan gabisa diganti INI MAU KOMPLAIN KE SIAPA? KOMPLAIN KE WHATSAPP KEMENKES BOTNYA EROR!,1
Mantulll,5
Sering error,1
Nomr hp udah. Tgl lahir udah. Email udah. NIk juga bener. Knapa masih gabisa masuk,1
Aplikasi buruk sangat tidak berguna,1
bagus,5
Padahal sudah lama vaksin 3. Tapi di apk masih vaksin 2 keterangannya 😭,1
"Sudah vaksin tapi data sudah 2bln tidak masuk ke aplikasi.hubungan wa , telp ,email zonk tidak dapat bantuan /penyelesaian sama sekali . sudah email berkali kali n kirim data yg diminta juga percuma.hub wa nda bisa disuruh hub halo sehat tapi jg nda bisa malah disuruh via wa (?????) lewat email juga lambat respon n nda nyelesain masalah sama sekali .",1
"3 hari yang lalu sya sudah booster tapi knapa sertifikatnya belum juga muncul², saya sangat membutuhkan sertifikatnya. Tolong solusinya",1
Sudah normal Dan Muncul Sertifikat Vaksinnya Admin.,5
"Kenapa kode masuknya di kirim ke WhatsApp?? Padahal dulu dikirimnya ke pesan/SMS, apakah kalian gak punya dana untuk ngirim ke pesan?? Korup Mulu kerjaan gak jelas",1
Good,5
"O0a,",5
"Makin sulit makin ribet....sering eror makin parah ,,,, tolong kalo bisa di kembalikan lagi ke aplikasi pedulilindungi",1
